Stock Name ,Ticker,Type,Stock Sector ,Industry Name ,Exchange ,FreeTrade,AJ Bell,Income Statement Investing,Balance Sheet Investing,Cash Flow Investing,Dividends Investing,Ratios Investing,Income Statement MorningStar,Balance Sheet MorningStar,Cash Flow MorningStar,Dividends MorningStar,Ratios MorningStar
National Westminster Bank PLC 9% Non-Cum.Pref Shs A,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
National World PLC Ordinary Shares,,Stock,Communication Services,Internet Content & Information,LSE,No,Yes,,,,,,,,,,
Nationwide Building Society,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
NCC Group PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Ncondezi Energy Ltd,,Stock,Energy,Thermal Coal,LSE,No,Yes,,,,,,,,,,
Netcall PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
NetScientific PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Network International Holdings PLC,,Stock,Technology,Information Technology Services,LSE,No,Yes,,,,,,,,,,
New Trend Lifestyle Group PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
Newmark Security PLC,,Stock,Industrials,Security & Protection Services,LSE,No,Yes,,,,,,,,,,
NewRiver REIT PLC,,Stock,Real Estate,REIT - Retail,LSE,No,Yes,,,,,,,,,,
Next Fifteen Communications Group PLC,,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,,,,,,,,,,
Next PLC,,Stock,Consumer Cyclical,Apparel Retail,LSE,No,Yes,,,,,,,,,,
Nexus Infrastructure PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Nichols PLC,,Stock,Consumer Defensive,Beverages - Non-Alcoholic,LSE,No,Yes,,,,,,,,,,
Ninety One PLC Ordinary Shares,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
nmcn PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Non-Standard Finance PLC,,Stock,Financial Services,Credit Services,LSE,No,Yes,,,,,,,,,,
Norcros PLC,,Stock,Industrials,Building Products & Equipment,LSE,No,Yes,,,,,,,,,,
Norish PLC,,Stock,Industrials,Specialty Business Services,LSE,No,Yes,,,,,,,,,,
Norman Broadbent PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
Northamber PLC,,Stock,Technology,Electronics & Computer Distribution,LSE,No,Yes,,,,,,,,,,
Northbridge Industrial Services PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Northern Bear PLC,,Stock,Industrials,Building Products & Equipment,LSE,No,Yes,,,,,,,,,,
Northern Electric PLC 8.061 % Cum.Pref.Shs,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Nostra Terra Oil & Gas Co PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Nostrum Oil & Gas PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Nova Ljubljanska Banka DD ADR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
Nova Ljubljanska Banka DD ADR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
NOVATEK PJSC GDR,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Novolipetsk Steel PJSC GDR,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,,,,,,
Novolipetsk Steel PJSC GDR,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,,,,,,
Novorossiysk Commercial Sea Port PJSC GDR,,Stock,Industrials,Marine Shipping,LSE,No,Yes,,,,,,,,,,
Nu-Oil and Gas PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Nucleus Financial Group PLC Ordinary Shares,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Nuformix PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Numis Corp PLC,,Stock,Financial Services,Capital Markets,LSE,No,Yes,,,,,,,,,,
NWF Group PLC,,Stock,Energy,Oil & Gas Refining & Marketing,LSE,No,Yes,,,,,,,,,,
O'Key Group SA GDR,,Stock,Consumer Defensive,Grocery Stores,LSE,No,Yes,,,,,,,,,,
O'Key Group SA GDR,,Stock,Consumer Defensive,Grocery Stores,LSE,No,Yes,,,,,,,,,,
Ocado Group PLC,,Stock,Consumer Defensive,Grocery Stores,LSE,No,Yes,,,,,,,,,,
Ocean Outdoor Ltd,,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,,,,,,,,,,
Octagonal PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Oil & Gas Development Co Ltd GDR,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Oil & Gas Development Co Ltd GDR,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
OKYO Pharma Ltd,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Omega Diagnostics Group PLC,,Stock,Healthcare,Medical Instruments & Supplies,LSE,No,Yes,,,,,,,,,,
OMV Petrom SA ADR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
OMV Petrom SA ADR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
On The Beach Group PLC,,Stock,Consumer Cyclical,Travel Services,LSE,No,Yes,,,,,,,,,,
Oncimmune Holdings PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
One Media iP Group PLC,,Stock,Communication Services,Entertainment,LSE,No,Yes,,,,,,,,,,
Onesavings Bank PLC,,Stock,Financial Services,Mortgage Finance,LSE,No,Yes,,,,,,,,,,
Online Blockchain PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
OnTheMarket PLC Ordinary Shares,,Stock,Communication Services,Internet Content & Information,LSE,No,Yes,,,,,,,,,,
Open Orphan PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
OPG Power Ventures PLC,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
OptiBiotix Health PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Oracle Power PLC,,Stock,Energy,Thermal Coal,LSE,No,Yes,,,,,,,,,,
Orascom Investment Holding GDR,,Stock,Communication Services,Telecom Services,LSE,No,Yes,,,,,,,,,,
Orchard Funding Group PLC,,Stock,Financial Services,Credit Services,LSE,No,Yes,,,,,,,,,,
Orchid Pharma Ltd,,Stock,Healthcare,Drug Manufacturers - Specialty & Generic,LSE,No,Yes,,,,,,,,,,
Orchid Pharma Ltd GDR,,Stock,Healthcare,Drug Manufacturers - Specialty & Generic,LSE,No,Yes,,,,,,,,,,
Orient Telecoms PLC Shs,,Stock,Communication Services,Telecom Services,LSE,No,Yes,,,,,,,,,,
Origo Partners PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Oriole Resources PLC,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Osirium Technologies PLC,,Stock,Technology,Software - Infrastructure,LSE,No,Yes,,,,,,,,,,
OTAQ PLC Ordinary Shares,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
Oxford BioDynamics PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Oxford BioMedica PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Oxford Instruments PLC,,Stock,Technology,Semiconductor Equipment & Materials,LSE,No,Yes,,,,,,,,,,
Oxford Metrics PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Pacific Petroleum Holdings PLC Ordinary Shares,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
PageGroup PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
Paints and Chemical Industries Co GDR,,Stock,Basic Materials,Specialty Chemicals,LSE,No,Yes,,,,,,,,,,
Palace Capital PLC,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Palm Hills Developments SAE GDR,,Stock,Real Estate,Real Estate - Diversified,LSE,No,Yes,,,,,,,,,,
Palm Hills Developments SAE GDR,,Stock,Real Estate,Real Estate - Diversified,LSE,No,Yes,,,,,,,,,,
Pan African Resources PLC,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Pantheon Resources PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Panther Metals PLC Accum.Shs GBP,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Panther Securities PLC,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Panthera Resources PLC Ordinary Shares,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Papillon Holdings PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Paragon Banking Group PLC,,Stock,Financial Services,Mortgage Finance,LSE,No,Yes,,,,,,,,,,
Parity Group PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
Parkmead Group (The) PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Path Investments PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Pathfinder Minerals PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
PayPoint PLC,,Stock,Technology,Information Technology Services,LSE,No,Yes,,,,,,,,,,
PCF Group PLC,,Stock,Financial Services,Credit Services,LSE,No,Yes,,,,,,,,,,
PCI-PAL PLC,,Stock,Technology,Information Technology Services,LSE,No,Yes,,,,,,,,,,
Pearson PLC,,Stock,Communication Services,Publishing,LSE,No,Yes,,,,,,,,,,
Pebble Beach Systems Group PLC,,Stock,Technology,Communication Equipment,LSE,No,Yes,,,,,,,,,,
Pebble Group PLC Ordinary Shares,,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,,,,,,,,,,
Pelatro PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Pembridge Resources PLC,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Pendragon PLC,,Stock,Consumer Cyclical,Auto & Truck Dealerships,LSE,No,Yes,,,,,,,,,,
Pennant International Group PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Pennon Group PLC,,Stock,Utilities,Utilities - Regulated Water,LSE,No,Yes,,,,,,,,,,
PennPetro Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Pensana Rare Earths PLC Ordinary Shares,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Persimmon PLC,,Stock,Consumer Cyclical,Residential Construction,LSE,No,Yes,,,,,,,,,,
Personal Group Holdings PLC,,Stock,Financial Services,Insurance - Property & Casualty,LSE,No,Yes,,,,,,,,,,
Petards Group PLC,,Stock,Industrials,Security & Protection Services,LSE,No,Yes,,,,,,,,,,
Petra Diamonds Ltd,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Petrel Resources PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Petro Matad Ltd,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Petrofac Ltd,,Stock,Energy,Oil & Gas Equipment & Services,LSE,No,Yes,,,,,,,,,,
Petroneft Resources PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Petropavlovsk PLC,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Pets at Home Group PLC,,Stock,Consumer Cyclical,Specialty Retail,LSE,No,Yes,,,,,,,,,,
Pharos Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Phimedix PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Phoenix Copper Ltd Registered Shs,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Phoenix Global Resources PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Phoenix Group Holdings PLC,,Stock,Financial Services,Insurance - Life,LSE,No,Yes,,,,,,,,,,
PhosAgro PJSC GDR,,Stock,Basic Materials,Agricultural Inputs,LSE,No,Yes,,,,,,,,,,
PhosAgro PJSC GDR,,Stock,Basic Materials,Agricultural Inputs,LSE,No,Yes,,,,,,,,,,
Photo-Me International PLC,,Stock,Consumer Cyclical,Leisure,LSE,No,Yes,,,,,,,,,,
PHSC PLC,,Stock,Industrials,Security & Protection Services,LSE,No,Yes,,,,,,,,,,
Physiomics PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Picton Property Income Ltd,,Stock,Real Estate,REIT - Diversified,LSE,No,Yes,,,,,,,,,,
PipeHawk PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
Pires Investments PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Pittards PLC,,Stock,Consumer Cyclical,Footwear & Accessories,LSE,No,Yes,,,,,,,,,,
PJSC Lukoil ADR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
PJSC Lukoil ADR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
PJSC TransContainer GDR,,Stock,Industrials,Integrated Freight & Logistics,LSE,No,Yes,,,,,,,,,,
Plant Health Care PLC,,Stock,Basic Materials,Agricultural Inputs,LSE,No,Yes,,,,,,,,,,
Playtech PLC,,Stock,Consumer Cyclical,Gambling,LSE,No,Yes,,,,,,,,,,
Plaza Centers NV,,Stock,Real Estate,Real Estate - Development,LSE,No,Yes,,,,,,,,,,
Plexus Holdings PLC,,Stock,Energy,Oil & Gas Equipment & Services,LSE,No,Yes,,,,,,,,,,
Plus500 Ltd,,Stock,Financial Services,Capital Markets,LSE,No,Yes,,,,,,,,,,
Plutus PowerGen PLC,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Polar Capital Holdings PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Polarean Imaging PLC Ordinary Shares,,Stock,Healthcare,Medical Devices,LSE,No,Yes,,,,,,,,,,
Polymetal International PLC,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Polypipe Group PLC,,Stock,Industrials,Building Products & Equipment,LSE,No,Yes,,,,,,,,,,
Polyus PJSC,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Polyus PJSC ADR,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Portmeirion Group PLC,,Stock,Consumer Cyclical,"Furnishings, Fixtures & Appliances",LSE,No,Yes,,,,,,,,,,
Porvair PLC,,Stock,Industrials,Pollution & Treatment Controls,LSE,No,Yes,,,,,,,,,,
Power Metal Resources PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
PowerHouse Energy Group PLC,,Stock,Utilities,Utilities - Renewable,LSE,No,Yes,,,,,,,,,,
PPHE Hotel Group Ltd,,Stock,Consumer Cyclical,Lodging,LSE,No,Yes,,,,,,,,,,
Predator Oil & Gas Holdings PLC Ordinary Shares,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Premier African Minerals Ltd,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Premier Foods PLC,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Premier Miton Group PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Premier Oil PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Premier Veterinary Group PLC,,Stock,Consumer Cyclical,Personal Services,LSE,No,Yes,,,,,,,,,,
President Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Pressure Technologies PLC,,Stock,Energy,Oil & Gas Equipment & Services,LSE,No,Yes,,,,,,,,,,
Primary Health Properties PLC,,Stock,Real Estate,REIT - Healthcare Facilities,LSE,No,Yes,,,,,,,,,,
Prime People PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
Primorus Investments PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
PROACTIS Holdings PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
ProMOS Technologies Ltd GDR,,Stock,Technology,Semiconductors,LSE,No,Yes,,,,,,,,,,
ProPhotonix Ltd,,Stock,Technology,Electronic Components,LSE,No,Yes,,,,,,,,,,
Prospex Energy PLC Ordinary Shares,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Proteome Sciences PLC,,Stock,Healthcare,Diagnostics & Research,LSE,No,Yes,,,,,,,,,,
Proton Motor Power Systems PLC,,Stock,Industrials,Electrical Equipment & Parts,LSE,No,Yes,,,,,,,,,,
Provexis PLC,,Stock,Healthcare,Drug Manufacturers - Specialty & Generic,LSE,No,Yes,,,,,,,,,,
Providence Resources PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Provident Financial PLC,,Stock,Financial Services,Credit Services,LSE,No,Yes,,,,,,,,,,
Prudential PLC,,Stock,Financial Services,Insurance - Life,LSE,No,Yes,,,,,,,,,,
PureTech Health PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Purplebricks Group PLC,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
PV Crystalox Solar PLC,,Stock,Technology,Solar,LSE,No,Yes,,,,,,,,,,
PZ Cussons PLC,,Stock,Consumer Defensive,Household & Personal Products,LSE,No,Yes,,,,,,,,,,
QinetiQ Group PLC,,Stock,Industrials,Aerospace & Defense,LSE,No,Yes,,,,,,,,,,
Quadrise Fuels International PLC,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Quartix Holdings PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
Quarto Group (The) Inc,,Stock,Communication Services,Publishing,LSE,No,Yes,,,,,,,,,,
Quarto Group (The) Inc Ordinary Shares Reg S,,Stock,Communication Services,Publishing,LSE,No,Yes,,,,,,,,,,
Quilter PLC Ordinary Shares,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Quixant PLC,,Stock,Technology,Computer Hardware,LSE,No,Yes,,,,,,,,,,
QUIZ PLC,,Stock,Consumer Cyclical,Apparel Retail,LSE,No,Yes,,,,,,,,,,
R E A Holdings PLC,,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,,,,,,,,,,
R E A Holdings PLC 9 % Cum.Pref.Shs,,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,,,,,,,,,,
RA International Group PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Rainbow Rare Earths Ltd,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Rambler Metals and Mining PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Ramsdens Holdings PLC,,Stock,Industrials,Conglomerates,LSE,No,Yes,,,,,,,,,,
Randall & Quilter Investment Holdings Ltd,,Stock,Financial Services,Insurance - Specialty,LSE,No,Yes,,,,,,,,,,
Rank Group (The) PLC,,Stock,Consumer Cyclical,Gambling,LSE,No,Yes,,,,,,,,,,
Rathbone Brothers PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Raven Property Group Ltd,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Raven Property Group Ltd,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Raven Property Group Ltd 6.50% PRF PERPETUAL GBP,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
RBG Holdings PLC Ordinary Shares,,Stock,Industrials,Specialty Business Services,LSE,No,Yes,,,,,,,,,,
RDI REIT PLC,,Stock,Real Estate,REIT - Diversified,LSE,No,Yes,,,,,,,,,,
Reabold Resources PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Reach PLC,,Stock,Communication Services,Publishing,LSE,No,Yes,,,,,,,,,,
reach4entertainment Enterprises PLC,,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,,,,,,,,,,
REACT Group PLC,,Stock,Industrials,Specialty Business Services,LSE,No,Yes,,,,,,,,,,
Real Estate Credit Investments Ltd Pref.Shs,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Real Estate Investors PLC,,Stock,Real Estate,REIT - Diversified,LSE,No,Yes,,,,,,,,,,
Real Good Food PLC,,Stock,Consumer Defensive,Confectioners,LSE,No,Yes,,,,,,,,,,
Reckitt Benckiser Group PLC,,Stock,Consumer Defensive,Household & Personal Products,LSE,No,Yes,,,,,,,,,,
Record PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Red Rock Resources PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Redcentric PLC,,Stock,Technology,Information Technology Services,LSE,No,Yes,,,,,,,,,,
Redde Northgate PLC,,Stock,Industrials,Rental & Leasing Services,LSE,No,Yes,,,,,,,,,,
Redde Northgate PLC 5% PRF PERPETUAL GBP 0.50,,Stock,Industrials,Rental & Leasing Services,LSE,No,Yes,,,,,,,,,,
Redrow PLC,,Stock,Consumer Cyclical,Residential Construction,LSE,No,Yes,,,,,,,,,,
Redx Pharma PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Regency Mines PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
REI Agro Ltd GDR,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
REI Agro Ltd GDR,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Reliance Industries Ltd ADR,,Stock,Energy,Oil & Gas Refining & Marketing,LSE,No,Yes,,,,,,,,,,
Reliance Infrastructure Ltd GDR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Reliance Infrastructure Ltd GDR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
RELX PLC,,Stock,Communication Services,Publishing,LSE,No,Yes,,,,,,,,,,
Remote Monitored Systems PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
Renalytix AI PLC,,Stock,Healthcare,Diagnostics & Research,LSE,No,Yes,,,,,,,,,,
ReNeuron Group PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Renew Holdings PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Renewi PLC,,Stock,Industrials,Waste Management,LSE,No,Yes,,,,,,,,,,
Renishaw PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
Renold PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Renold PLC 6% PRF PERPETUAL GBP 1,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Rentokil Initial PLC,,Stock,Industrials,Specialty Business Services,LSE,No,Yes,,,,,,,,,,
Restaurant Group (The) PLC,,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,,,,,,,,,,
Restore PLC,,Stock,Industrials,Specialty Business Services,LSE,No,Yes,,,,,,,,,,
Revolution Bars Group PLC,,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,,,,,,,,,,
Ricardo PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
Richland Resources Ltd,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Rightmove PLC,,Stock,Communication Services,Internet Content & Information,LSE,No,Yes,,,,,,,,,,
Rio Tinto PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
River and Mercantile Group PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
RiverFort Global Opportunities PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
RM PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Robert Walters PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
Robinson PLC,,Stock,Consumer Cyclical,Packaging & Containers,LSE,No,Yes,,,,,,,,,,
Rockfire Resources PLC,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Rockhopper Exploration PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Rockpool Acquisitions PLC,,Stock,Financial Services,Shell Companies,LSE,No,Yes,,,,,,,,,,
RockRose Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Rolls-Royce Holdings PLC,,Stock,Industrials,Aerospace & Defense,LSE,No,Yes,,,,,,,,,,
Ros Agro PLC GDR,,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,,,,,,,,,,
Ros Agro PLC GDR,,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,,,,,,,,,,
Rose Petroleum PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Rosneft Oil Co GDR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Rosneft Oil Co GDR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Ross Group PLC,,Stock,Industrials,Conglomerates,LSE,No,Yes,,,,,,,,,,
Rosseti PJSC GDR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Rosseti PJSC GDR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Rosslyn Data Technologies PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Rotala PLC,,Stock,Industrials,Railroads,LSE,No,Yes,,,,,,,,,,
Rotork PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Rotork PLC 9.50% PRF PERPETUAL GBP 1,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Royal Dutch Shell PLC B,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Royal Dutch Shell PLC Class A,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Royal Mail PLC,,Stock,Industrials,Integrated Freight & Logistics,LSE,No,Yes,,,,,,,,,,
RPS Group PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
RSA Insurance Group PLC,,Stock,Financial Services,Insurance - Property & Casualty,LSE,No,Yes,,,,,,,,,,
RSA Insurance Group PLC 7.38% PRF PERPETUAL GBP 1,,Stock,Financial Services,Insurance - Property & Casualty,LSE,No,Yes,,,,,,,,,,
RTC Group PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
