Stock Name ,Ticker,Type,Stock Sector ,Industry Name ,Exchange ,FreeTrade,AJ Bell,Income Statement Investing,Balance Sheet Investing,Cash Flow Investing,Dividends Investing,Ratios Investing,Income Statement MorningStar,Balance Sheet MorningStar,Cash Flow MorningStar,Dividends MorningStar,Ratios MorningStar
ANGLE PLC,AGL,Stock,Healthcare,Diagnostics & Research,LSE,No,Yes,https://uk.investing.com/equities/angle-plc-income-statement,https://uk.investing.com/equities/angle-plc-balance-sheet,https://uk.investing.com/equities/angle-plc-cash-flow,https://uk.investing.com/equities/angle-plc-dividends,https://uk.investing.com/equities/angle-plc-ratios,,,,,
Anglesey Mining PLC,AYM,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/anglesey-mining-income-statement,https://uk.investing.com/equities/anglesey-mining-balance-sheet,https://uk.investing.com/equities/anglesey-mining-cash-flow,https://uk.investing.com/equities/anglesey-mining-dividends,https://uk.investing.com/equities/anglesey-mining-ratios,,,,,
Angling Direct PLC,ANG,Stock,Consumer Cyclical,Specialty Retail,LSE,No,Yes,https://uk.investing.com/equities/angling-direct-income-statement,https://uk.investing.com/equities/angling-direct-balance-sheet,https://uk.investing.com/equities/angling-direct-cash-flow,https://uk.investing.com/equities/angling-direct-dividends,https://uk.investing.com/equities/angling-direct-ratios,,,,,
Anglo African Agriculture PLC,AAAP,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,https://uk.investing.com/equities/anglo-african-agriculture-plc-income-statement,https://uk.investing.com/equities/anglo-african-agriculture-plc-balance-sheet,https://uk.investing.com/equities/anglo-african-agriculture-plc-cash-flow,https://uk.investing.com/equities/anglo-african-agriculture-plc-dividends,https://uk.investing.com/equities/anglo-african-agriculture-plc-ratios,,,,,
Anglo African Oil & Gas PLC,AAOG,Stock,Energy,Oil & Gas Drilling,LSE,No,Yes,https://uk.investing.com/equities/anglo-african-oil-gas-plc-income-statement,https://uk.investing.com/equities/anglo-african-oil-gas-plc-balance-sheet,https://uk.investing.com/equities/anglo-african-oil-gas-plc-cash-flow,https://uk.investing.com/equities/anglo-african-oil-gas-plc-dividends,https://uk.investing.com/equities/anglo-african-oil-gas-plc-ratios,,,,,
Anglo American PLC,AAL,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/anglo-american-income-statement,https://uk.investing.com/equities/anglo-american-balance-sheet,https://uk.investing.com/equities/anglo-american-cash-flow,https://uk.investing.com/equities/anglo-american-dividends,https://uk.investing.com/equities/anglo-american-ratios,,,,,
Anglo Asian Mining PLC,AAZ,Stock,Basic Materials,Gold,LSE,No,Yes,https://uk.investing.com/equities/anglo-asian-mining-plc-income-statement,https://uk.investing.com/equities/anglo-asian-mining-plc-balance-sheet,https://uk.investing.com/equities/anglo-asian-mining-plc-cash-flow,https://uk.investing.com/equities/anglo-asian-mining-plc-dividends,https://uk.investing.com/equities/anglo-asian-mining-plc-ratios,,,,,
Anglo Pacific Group PLC,APF,Stock,Basic Materials,Coking Coal,LSE,No,Yes,https://uk.investing.com/equities/anglo-pacific-group-income-statement,https://uk.investing.com/equities/anglo-pacific-group-balance-sheet,https://uk.investing.com/equities/anglo-pacific-group-cash-flow,https://uk.investing.com/equities/anglo-pacific-group-dividends,https://uk.investing.com/equities/anglo-pacific-group-ratios,,,,,
Anglo-Eastern Plantations PLC,AEP,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,https://uk.investing.com/equities/anglo-eastern-plantations-income-statement,https://uk.investing.com/equities/anglo-eastern-plantations-balance-sheet,https://uk.investing.com/equities/anglo-eastern-plantations-cash-flow,https://uk.investing.com/equities/anglo-eastern-plantations-dividends,https://uk.investing.com/equities/anglo-eastern-plantations-ratios,,,,,
Angus Energy PLC,ANGS,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,https://uk.investing.com/equities/angus-energy-plc-income-statement,https://uk.investing.com/equities/angus-energy-plc-balance-sheet,https://uk.investing.com/equities/angus-energy-plc-cash-flow,https://uk.investing.com/equities/angus-energy-plc-dividends,https://uk.investing.com/equities/angus-energy-plc-ratios,,,,,
Animalcare Group PLC,ANCR,Stock,Healthcare,Medical Care Facilities,LSE,No,Yes,https://uk.investing.com/equities/animalcare-group-plc-income-statement,https://uk.investing.com/equities/animalcare-group-plc-balance-sheet,https://uk.investing.com/equities/animalcare-group-plc-cash-flow,https://uk.investing.com/equities/animalcare-group-plc-dividends,https://uk.investing.com/equities/animalcare-group-plc-ratios,,,,,
Anpario PLC,ANP,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,https://uk.investing.com/equities/anpario-plc-income-statement,https://uk.investing.com/equities/anpario-plc-balance-sheet,https://uk.investing.com/equities/anpario-plc-cash-flow,https://uk.investing.com/equities/anpario-plc-dividends,https://uk.investing.com/equities/anpario-plc-ratios,,,,,
Antofagasta PLC,ANTO,Stock,Basic Materials,Copper,LSE,No,Yes,https://uk.investing.com/equities/antofagasta-income-statement,https://uk.investing.com/equities/antofagasta-balance-sheet,https://uk.investing.com/equities/antofagasta-cash-flow,https://uk.investing.com/equities/antofagasta-dividends,https://uk.investing.com/equities/antofagasta-ratios,,,,,
Antofagasta PLC 5% PRF PERPETUAL GBP 1,,Stock,Basic Materials,Copper,LSE,No,Yes,,,,,,,,,,
AO World PLC,AO,Stock,Consumer Cyclical,Internet Retail,LSE,Yes,Yes,https://uk.investing.com/equities/ao-world-income-statement,https://uk.investing.com/equities/ao-world-balance-sheet,https://uk.investing.com/equities/ao-world-cash-flow,https://uk.investing.com/equities/ao-world-dividends,https://uk.investing.com/equities/ao-world-ratios,,,,,
Applied Graphene Materials PLC,AGM,Stock,Basic Materials,Specialty Chemicals,LSE,No,Yes,https://uk.investing.com/equities/applied-gra-income-statement,https://uk.investing.com/equities/applied-gra-balance-sheet,https://uk.investing.com/equities/applied-gra-cash-flow,https://uk.investing.com/equities/applied-gra-dividends,https://uk.investing.com/equities/applied-gra-ratios,,,,,
Appreciate Group PLC,APP,Stock,Financial Services,Credit Services,LSE,No,Yes,https://uk.investing.com/equities/park-group-income-statement,https://uk.investing.com/equities/park-group-balance-sheet,https://uk.investing.com/equities/park-group-cash-flow,https://uk.investing.com/equities/park-group-dividends,https://uk.investing.com/equities/park-group-ratios,,,,,
APQ Global Ltd,APQ,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/apq-global-ltd-income-statement,https://uk.investing.com/equities/apq-global-ltd-balance-sheet,https://uk.investing.com/equities/apq-global-ltd-cash-flow,https://uk.investing.com/equities/apq-global-ltd-dividends,https://uk.investing.com/equities/apq-global-ltd-ratios,,,,,
Aptitude Software Group PLC,APTD,Stock,Technology,Software - Application,LSE,No,Yes,https://uk.investing.com/equities/microgen-plc-income-statement,https://uk.investing.com/equities/microgen-plc-balance-sheet,https://uk.investing.com/equities/microgen-plc-cash-flow,https://uk.investing.com/equities/microgen-plc-dividends,https://uk.investing.com/equities/microgen-plc-ratios,,,,,
Aquila Services Group PLC,AQSG,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/general-industries-income-statement,https://uk.investing.com/equities/general-industries-balance-sheet,https://uk.investing.com/equities/general-industries-cash-flow,https://uk.investing.com/equities/general-industries-dividends,https://uk.investing.com/equities/general-industries-ratios,,,,,
Aquis Exchange PLC,AQX,Stock,Financial Services,Financial Data & Stock Exchanges,LSE,No,Yes,https://uk.investing.com/equities/aquis-exchange-income-statement,https://uk.investing.com/equities/aquis-exchange-balance-sheet,https://uk.investing.com/equities/aquis-exchange-cash-flow,https://uk.investing.com/equities/aquis-exchange-dividends,https://uk.investing.com/equities/aquis-exchange-ratios,,,,,
Arabian Food Industries Co (DOMTY) ADR,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Arabian Food Industries Co (DOMTY) ADR,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Arbuthnot Banking Group PLC,ARBB,Stock,Financial Services,Banks - Regional,LSE,No,Yes,https://uk.investing.com/equities/arbuthnot-banking-group-plc-income-statement,https://uk.investing.com/equities/arbuthnot-banking-group-plc-balance-sheet,https://uk.investing.com/equities/arbuthnot-banking-group-plc-cash-flow,https://uk.investing.com/equities/arbuthnot-banking-group-plc-dividends,https://uk.investing.com/equities/arbuthnot-banking-group-plc-ratios,,,,,
Arc Minerals Ltd,ARCM,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/ortac-resources-ltd-income-statement,https://uk.investing.com/equities/ortac-resources-ltd-balance-sheet,https://uk.investing.com/equities/ortac-resources-ltd-cash-flow,https://uk.investing.com/equities/ortac-resources-ltd-dividends,https://uk.investing.com/equities/ortac-resources-ltd-ratios,,,,,
Arcontech Group PLC,ARC,Stock,Technology,Software - Application,LSE,No,Yes,https://uk.investing.com/equities/arcontech-group-plc-income-statement,https://uk.investing.com/equities/arcontech-group-plc-balance-sheet,https://uk.investing.com/equities/arcontech-group-plc-cash-flow,https://uk.investing.com/equities/arcontech-group-plc-dividends,https://uk.investing.com/equities/arcontech-group-plc-ratios,,,,,
Arden Partners PLC,ARDN,Stock,Financial Services,Capital Markets,LSE,No,Yes,https://uk.investing.com/equities/arden-partners-plc-income-statement,https://uk.investing.com/equities/arden-partners-plc-balance-sheet,https://uk.investing.com/equities/arden-partners-plc-cash-flow,https://uk.investing.com/equities/arden-partners-plc-dividends,https://uk.investing.com/equities/arden-partners-plc-ratios,,,,,
Arena Events Group PLC,ARE,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,https://uk.investing.com/equities/arena-events-income-statement,https://uk.investing.com/equities/arena-events-balance-sheet,https://uk.investing.com/equities/arena-events-cash-flow,https://uk.investing.com/equities/arena-events-dividends,https://uk.investing.com/equities/arena-events-ratios,,,,,
Argentex Group PLC,AGFX,Stock,Financial Services,Capital Markets,LSE,No,Yes,https://uk.investing.com/equities/argentex-group-plc-income-statement,https://uk.investing.com/equities/argentex-group-plc-balance-sheet,https://uk.investing.com/equities/argentex-group-plc-cash-flow,https://uk.investing.com/equities/argentex-group-plc-dividends,https://uk.investing.com/equities/argentex-group-plc-ratios,,,,,
Argo Blockchain PLC,ARB,Stock,Financial Services,Capital Markets,LSE,No,Yes,https://uk.investing.com/equities/argo-blockchain-income-statement,https://uk.investing.com/equities/argo-blockchain-balance-sheet,https://uk.investing.com/equities/argo-blockchain-cash-flow,https://uk.investing.com/equities/argo-blockchain-dividends,https://uk.investing.com/equities/argo-blockchain-ratios,,,,,
Argo Group Ltd,ARGO,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/argo-group-ltd-income-statement,https://uk.investing.com/equities/argo-group-ltd-balance-sheet,https://uk.investing.com/equities/argo-group-ltd-cash-flow,https://uk.investing.com/equities/argo-group-ltd-dividends,https://uk.investing.com/equities/argo-group-ltd-ratios,,,,,
Argos Resources Ltd,ARG,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,https://uk.investing.com/equities/argos-resources-ltd-income-statement,https://uk.investing.com/equities/argos-resources-ltd-balance-sheet,https://uk.investing.com/equities/argos-resources-ltd-cash-flow,https://uk.investing.com/equities/argos-resources-ltd-dividends,https://uk.investing.com/equities/argos-resources-ltd-ratios,,,,,
Ariana Resources PLC,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Arix Bioscience PLC,ARIX,Stock,Healthcare,Biotechnology,LSE,No,Yes,https://uk.investing.com/equities/arix-bioscience-plc-income-statement,https://uk.investing.com/equities/arix-bioscience-plc-balance-sheet,https://uk.investing.com/equities/arix-bioscience-plc-cash-flow,https://uk.investing.com/equities/arix-bioscience-plc-dividends,https://uk.investing.com/equities/arix-bioscience-plc-ratios,,,,,
Arkle Resources PLC,ARK,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/connemara-mining-company-plc-income-statement,https://uk.investing.com/equities/connemara-mining-company-plc-balance-sheet,https://uk.investing.com/equities/connemara-mining-company-plc-cash-flow,https://uk.investing.com/equities/connemara-mining-company-plc-dividends,https://uk.investing.com/equities/connemara-mining-company-plc-ratios,,,,,
Armadale Capital PLC,ACP,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/watermark-global-plc-balance-sheet,https://uk.investing.com/equities/watermark-global-plc-cash-flow,https://uk.investing.com/equities/watermark-global-plc-cash-flow,https://uk.investing.com/equities/watermark-global-plc-dividends,https://uk.investing.com/equities/watermark-global-plc-ratios,,,,,
Arricano Real Estate PLC,ARO,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Arrow Global Group PLC,ARW,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/arrow-globa-income-statement,https://uk.investing.com/equities/arrow-globa-balance-sheet,https://uk.investing.com/equities/arrow-globa-cash-flow,https://uk.investing.com/equities/arrow-globa-dividends,https://uk.investing.com/equities/arrow-globa-ratios,,,,,
ASA International Group PLC,ASAI,Stock,Financial Services,Credit Services,LSE,No,Yes,https://uk.investing.com/equities/asa-intl-income-statement,https://uk.investing.com/equities/asa-intl-balance-sheet,https://uk.investing.com/equities/asa-intl-cash-flow,https://uk.investing.com/equities/asa-intl-dividends,https://uk.investing.com/equities/asa-intl-ratios,,,,,
Ascent Resources PLC,ASCR,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,https://uk.investing.com/equities/ascent-resources-income-statement,https://uk.investing.com/equities/ascent-resources-balance-sheet,https://uk.investing.com/equities/ascent-resources-cash-flow,https://uk.investing.com/equities/ascent-resources-dividends,https://uk.investing.com/equities/ascent-resources-ratios,,,,,
Ascential PLC,ASCL,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,https://uk.investing.com/equities/ascential-plc-income-statement,https://uk.investing.com/equities/ascential-plc-balance-sheet,https://uk.investing.com/equities/ascential-plc-cash-flow,https://uk.investing.com/equities/ascential-plc-dividends,https://uk.investing.com/equities/ascential-plc-ratios,,,,,
Ashley House PLC,ASH,Stock,Industrials,Engineering & Construction,LSE,No,Yes,https://uk.investing.com/equities/ashley-house-plc-income-statement,https://uk.investing.com/equities/ashley-house-plc-balance-sheet,https://uk.investing.com/equities/ashley-house-plc-cash-flow,https://uk.investing.com/equities/ashley-house-plc-dividends,https://uk.investing.com/equities/ashley-house-plc-ratios,,,,,
Ashmore Group PLC,ASHM,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/ashmore-income-statement,https://uk.investing.com/equities/ashmore-balance-sheet,https://uk.investing.com/equities/ashmore-cash-flow,https://uk.investing.com/equities/ashmore-dividends,https://uk.investing.com/equities/ashmore-ratios,,,,,
Ashpol PLC 10 % Cum.Pref.Shs,BC24,Stock,Real Estate,Real Estate - Development,LSE,No,Yes,,,,,,,,,,
Ashtead Group PLC,AHT,Stock,Industrials,Rental & Leasing Services,LSE,No,Yes,https://uk.investing.com/equities/ashtead-group-income-statement,https://uk.investing.com/equities/ashtead-group-balance-sheet,https://uk.investing.com/equities/ashtead-group-cash-flow,https://uk.investing.com/equities/ashtead-group-dividends,https://uk.investing.com/equities/ashtead-group-ratios,,,,,
Asia Cement Corp GDR,ASCD,Stock,Basic Materials,Building Materials,LSE,No,Yes,,,,,,,,,,
Asiamet Resources Ltd,ARS,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/kalimantan-gold-corp-income-statement,https://uk.investing.com/equities/kalimantan-gold-corp-balance-sheet,https://uk.investing.com/equities/kalimantan-gold-corp-cash-flow,https://uk.investing.com/equities/kalimantan-gold-corp-dividends,https://uk.investing.com/equities/kalimantan-gold-corp-ratios,,,,,
Asimilar Group PLC,ASLR,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/pentagon-protection-plc-income-statement,https://uk.investing.com/equities/pentagon-protection-plc-balance-sheet,https://uk.investing.com/equities/pentagon-protection-plc-cash-flow,https://uk.investing.com/equities/pentagon-protection-plc-dividends,https://uk.investing.com/equities/pentagon-protection-plc-ratios,,,,,
ASOS PLC,ASOS,Stock,Consumer Cyclical,Internet Retail,LSE,Yes,Yes,https://uk.investing.com/equities/asos-plc-income-statement,https://uk.investing.com/equities/asos-plc-balance-sheet,https://uk.investing.com/equities/asos-plc-cash-flow,https://uk.investing.com/equities/asos-plc-dividends,https://uk.investing.com/equities/asos-plc-ratios,,,,,
